time_s,true_SOC,true_temperature_C,true_voltage_V,true_current_A
4.72789664950315,0.440624210574627,305.696863317296,656.361777529693,-216.366389884588
4.78282825279131,0.439986680111911,305.772714092976,655.954286415661,-216.640176628023
4.92433998080606,0.438343227375112,305.968502966596,655.493944363774,-216.774842782597
5.06585170882081,0.436703841592422,306.163504291674,656.28848386381,-215.699093528054
5.14353819437675,0.43580670215929,306.269954960984,656.726439036603,-215.108533437401
5.22122467993269,0.434912085665389,306.375859832458,657.165778998231,-214.517973346748
5.29429959178859,0.434072018337629,306.475184093938,657.208106586795,-214.32099400198
5.33604287267838,0.433591549673809,306.53208311529,656.429638007568,-214.981863123464
5.3695458487495,0.433205004281095,306.577980882862,655.804329087131,-215.512273812112
5.40304882482062,0.432817504443205,306.62411632697,655.178526044091,-216.042684500761
5.46575812415423,0.43208908565189,306.711244407002,653.729402700281,-217.301481259357
5.52846742348784,0.431355794848307,306.799582670175,651.906497708153,-218.917663807434
5.60923804026629,0.430403440995364,306.91532952997,649.554315785911,-220.999333713204
5.66195419716519,0.429778040309667,306.991842489577,648.632111451554,-221.766377204829
5.71467035406409,0.429151593596196,307.068639159376,648.507173602979,-221.766377204828
5.76233280007691,0.428584976843165,307.138152737695,648.394179202604,-221.766377204828
5.80999524608973,0.42801835563341,307.207690124115,648.281210727487,-221.766377204828
5.8601019732676,0.427421904082617,307.281008453564,647.65243903141,-222.255844909917
5.91020870044547,0.426823193830263,307.354910694455,646.321696683009,-223.418088101596
5.95753336386994,0.426255049266122,307.425397730844,645.063319150764,-224.515800344274
6.00485802729442,0.425684126808409,307.496601079451,643.803402859512,-225.613512586951
6.07704457733446,0.424807887479152,307.60660957383,641.87859396812,-227.287905049605
6.09524281157938,0.424586357672347,307.634509550953,642.098446512291,-227.033787668167
6.1134410458243,0.424365056896423,307.662355366821,642.403391194381,-226.698260793406
6.13163928006921,0.424144068750168,307.690125958889,642.708522975461,-226.362733918646
6.16235678820159,0.423771802669671,307.736820711255,643.224001166018,-225.79638504296
6.23477930074928,0.422897811650984,307.846024562196,644.4414826496,-224.461107181911
6.24507810826489,0.422774160413938,307.861399600736,645.285759455894,-223.628964835871
6.25537691578051,0.42265108097699,307.876633580562,646.596199564152,-222.350830839103
6.26813158310537,0.422499599118949,307.895267522892,648.219662622208,-220.767912243853
6.28088625043022,0.422349194713569,307.91363817497,649.843719410866,-219.184993648603
6.3035876182768,0.422084180487298,307.945686412644,652.735745841277,-216.367639311817
6.53060129674258,0.419622608015923,308.224166372852,681.74990319833,-188.194095943954
6.57053596524697,0.419225051778041,308.26516672433,686.870326511402,-183.238002009027
6.59259139449801,0.419010033719324,308.28688246732,689.700176176898,-180.500811912376
6.60116142298778,0.418927457804064,308.295125992621,691.18066882877,-179.07369553608
6.60643917313422,0.418877031409929,308.300117908999,692.787408164987,-177.531028345621
6.6105720039919,0.418837833248148,308.303969758151,694.045710250907,-176.323016903065
6.61470483484958,0.418798903105878,308.307768947005,695.304117724118,-175.115005460508
6.62204577117719,0.41873041522215,308.314388560981,697.539619418567,-172.969276446133
6.69545513445327,0.418091966170084,308.372247024952,719.91141261018,-151.511986302382
6.7571787515964,0.417620513044133,308.409751672597,738.743132032071,-133.47039729171
